CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
11540,1/9/22,44,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/10/22,40,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/11/22,40,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/12/22,42,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/13/22,68,Moderate,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/14/22,15,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/15/22,36,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/16/22,59,Moderate,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/17/22,35,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/18/22,43,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/19/22,20,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/20/22,25,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/21/22,37,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/22/22,31,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/23/22,20,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/24/22,21,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/25/22,26,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/26/22,38,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/27/22,24,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/28/22,30,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/29/22,38,Good,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/30/22,52,Moderate,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11540,1/31/22,74,Moderate,PM2.5,1,Appleton,WI,Wisconsin,44.278,-88.3892,225728,1150,America/Chicago
11620,1/1/22,25,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/2/22,13,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/3/22,15,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/4/22,16,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/5/22,15,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/6/22,20,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/7/22,27,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/8/22,43,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/9/22,26,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/10/22,16,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/11/22,11,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/12/22,17,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/13/22,17,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/14/22,24,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/15/22,25,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/16/22,29,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/17/22,17,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/18/22,26,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/19/22,32,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/20/22,13,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/21/22,16,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/22/22,36,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/23/22,30,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/24/22,19,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/25/22,17,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/26/22,23,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/27/22,41,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/28/22,33,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/29/22,13,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/30/22,14,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,1/31/22,23,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/1/22,14,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/2/22,15,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/3/22,16,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/4/22,18,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/5/22,16,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/6/22,21,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/7/22,23,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/8/22,14,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/9/22,16,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/10/22,12,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/11/22,13,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/12/22,14,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/13/22,14,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/14/22,15,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/15/22,17,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/16/22,19,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/17/22,25,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/18/22,18,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/19/22,15,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/20/22,23,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/21/22,22,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/22/22,31,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/23/22,27,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/24/22,33,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/25/22,40,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/26/22,56,Moderate,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/27/22,55,Moderate,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,2/28/22,46,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/1/22,58,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/2/22,87,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/3/22,136,Unhealthy for Sensitive Groups,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/4/22,66,Moderate,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/5/22,34,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/6/22,42,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/7/22,40,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/8/22,35,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/9/22,44,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/10/22,42,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/11/22,40,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/12/22,47,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/13/22,61,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/14/22,42,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/15/22,48,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/16/22,77,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/17/22,35,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/18/22,10,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/19/22,15,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/20/22,32,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/21/22,24,Good,PM2.5,1,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/22/22,35,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/23/22,44,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/24/22,46,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/25/22,58,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/26/22,84,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/27/22,93,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/28/22,67,Moderate,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/29/22,42,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/30/22,39,Good,PM2.5,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11620,3/31/22,46,Good,Ozone,2,Ardmore,OK,Oklahoma,34.1949,-97.1256,24834,192,America/Chicago
11660,1/1/22,25,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/2/22,26,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/3/22,29,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/6/22,30,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/7/22,28,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/8/22,19,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/9/22,29,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/10/22,33,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/11/22,29,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/12/22,36,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/13/22,36,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/14/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/15/22,22,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/16/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/17/22,33,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/18/22,42,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/19/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/20/22,35,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/21/22,32,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/22/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/23/22,38,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/24/22,34,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/25/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/26/22,33,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/27/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/28/22,37,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/29/22,36,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/30/22,39,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,1/31/22,42,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/1/22,34,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/2/22,25,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/3/22,30,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/4/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/5/22,35,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/6/22,35,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/7/22,36,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/8/22,41,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/9/22,37,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/10/22,35,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/11/22,51,Moderate,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/12/22,35,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/13/22,36,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/14/22,44,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/15/22,44,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/16/22,39,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/17/22,32,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/18/22,37,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/19/22,36,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/20/22,42,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/21/22,17,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/22/22,24,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/23/22,18,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/24/22,20,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/25/22,31,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/26/22,24,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/27/22,35,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11660,2/28/22,40,Good,Ozone,1,Arkadelphia,AR,Arkansas,34.1253,-93.0729,10670,546,America/Chicago
11780,3/1/22,35,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/2/22,40,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/3/22,40,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/4/22,42,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/5/22,45,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/6/22,44,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/7/22,41,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/8/22,43,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/9/22,34,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/10/22,38,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/11/22,41,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/14/22,46,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/15/22,31,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/16/22,33,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/17/22,47,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/18/22,77,Moderate,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/19/22,32,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/20/22,41,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/21/22,42,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/22/22,38,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/23/22,38,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/24/22,31,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/25/22,30,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/26/22,30,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/29/22,42,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11780,3/31/22,44,Good,Ozone,1,Ashtabula,OH,Ohio,41.8805,-80.7984,18067,898,America/New_York
11900,1/2/22,6,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/5/22,22,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/8/22,20,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/11/22,28,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/14/22,37,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/17/22,45,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/20/22,0,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/23/22,25,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/26/22,33,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,1/29/22,20,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/1/22,40,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/4/22,10,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/7/22,32,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/10/22,13,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/13/22,23,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/16/22,26,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/19/22,14,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/22/22,23,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/25/22,15,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,2/28/22,14,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/3/22,10,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/6/22,52,Moderate,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/9/22,19,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/15/22,18,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/18/22,24,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/21/22,26,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/24/22,8,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/27/22,8,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
11900,3/30/22,26,Good,PM2.5,1,Athens,OH,Ohio,39.327,-82.0987,24978,973,America/New_York
12020,1/1/22,27,Good,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
12020,1/2/22,23,Good,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
12020,1/3/22,13,Good,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
12020,1/4/22,28,Good,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
12020,1/5/22,49,Good,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
12020,1/6/22,51,Moderate,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
12020,1/7/22,27,Good,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
12020,1/8/22,36,Good,PM2.5,1,Athens,GA,Georgia,33.9508,-83.3689,143081,414,America/New_York
